id,tanggal_input,harga_input,tanggal_besok,harga_besok,pct_besok,tanggal_minggu,harga_minggu,pct_minggu,tanggal_bulan,harga_bulan,pct_bulan,created_at,updated_at
344ce3,2026-01-21,4999.0,2026-01-22,4974.113786254595,-0.497823839676037,2026-01-28,4875.801674142642,-2.464459409028974,2026-02-20,4479.194038528806,-10.398198869197715,2026-01-24T14:35:45,2026-01-24T16:12:24
b23abf,2026-02-05,4.777,2026-02-06,4.753218955178675,-0.4978238396760481,2026-02-12,4.659272774030686,-2.464459409028974,2026-03-09,4.280278040018425,-10.398198869197715,2026-01-24T16:51:10,2026-01-24T16:51:10
e32e16,2026-02-02,4.777,2026-02-03,4.753218955178675,-0.4978238396760481,2026-02-09,4.659272774030686,-2.464459409028974,2026-03-04,4.280278040018425,-10.398198869197715,2026-01-26T19:57:19,2026-01-26T19:57:19
